sales_key,order_id,order_date_key,ship_date_key,customer_key,product_key,location_key,ship_mode_key,sales,quantity,discount,profit
8246,US-2014-143581,20190819,20190823,105,1326,191,4,344.91,3,0.0,10.3473
8247,CA-2015-129217,20200510,20200510,233,425,207,2,70.97,5,0.8,-191.619
8248,CA-2015-129217,20200510,20200510,233,624,207,2,36.784,2,0.2,3.6784
8249,CA-2016-133816,20210510,20210513,178,1741,483,3,743.988,2,0.4,-123.998
8250,CA-2015-140221,20200305,20200309,537,754,215,3,11.212,2,0.8,-16.818
8251,CA-2015-140221,20200305,20200309,537,138,215,3,4.712,2,0.6,-1.8848
8252,CA-2015-140221,20200305,20200309,537,393,215,3,180.98,5,0.8,-470.548
8253,CA-2015-140221,20200305,20200309,537,1318,215,3,60.416,2,0.2,6.0416
8254,CA-2017-152310,20220812,20220819,212,1603,613,4,299.99,1,0.0,89.997
8255,CA-2017-152310,20220812,20220819,212,1206,613,4,192.16,4,0.0,92.2368
8256,CA-2017-152310,20220812,20220819,212,1774,613,4,242.624,8,0.2,27.2952
8257,CA-2017-152310,20220812,20220819,212,1332,613,4,46.74,3,0.0,11.685
8258,CA-2017-152310,20220812,20220819,212,1469,613,4,174.95,5,0.0,12.2465
8259,CA-2017-152310,20220812,20220819,212,817,613,4,100.704,6,0.2,37.764
8260,CA-2016-118101,20210626,20210626,704,1045,321,2,368.91,9,0.0,180.7659
8261,CA-2016-118101,20210626,20210626,704,665,321,2,8.02,1,0.0,3.7694
8262,CA-2016-118101,20210626,20210626,704,1356,321,2,171.04,4,0.0,44.4704
8263,CA-2016-100307,20211215,20211219,745,1174,23,4,19.44,3,0.0,9.3312
8264,CA-2015-138457,20200913,20200917,42,637,430,4,13.092,4,0.7,-10.0372
8265,CA-2014-131800,20191230,20200104,40,461,408,4,122.94,3,0.0,30.735
8266,CA-2014-131800,20191230,20200104,40,774,408,4,35.448,7,0.2,12.8499
8267,CA-2014-118304,20190429,20190504,430,1693,147,4,19.98,2,0.0,5.1948
8268,CA-2017-121790,20220130,20220206,469,355,207,4,69.375,1,0.5,-47.175
8269,CA-2017-121790,20220130,20220206,469,1449,207,4,31.68,4,0.2,2.772
8270,CA-2017-121790,20220130,20220206,469,1780,207,4,2003.168,4,0.2,250.396
8271,CA-2017-121790,20220130,20220206,469,589,207,4,9.344,2,0.2,3.1536
8272,CA-2016-169670,20211225,20211231,356,89,405,4,2563.056,8,0.1,313.2624
8273,CA-2016-139549,20211020,20211025,550,76,47,4,387.136,4,0.2,4.83919999999999
8274,CA-2015-104059,20200613,20200615,281,491,458,3,3.424,1,0.2,0.2996
8275,CA-2017-164112,20220630,20220704,560,1378,403,4,1085.42,7,0.0,282.2092
8276,CA-2015-143882,20200626,20200630,195,1247,449,4,43.056,9,0.2,15.6078
8277,US-2016-139262,20210221,20210225,454,792,187,4,3.762,3,0.7,-2.7588
8278,US-2016-139262,20210221,20210225,454,722,187,4,34.86,2,0.7,-26.726
8279,US-2016-139262,20210221,20210225,454,1344,187,4,432.456,3,0.2,32.4342
8280,CA-2017-146192,20220422,20220426,74,1401,191,4,675.06,3,0.0,87.7578
8281,CA-2017-134810,20220509,20220510,491,870,430,1,65.232,3,0.2,22.0158
8282,CA-2017-134810,20220509,20220510,491,69,430,1,207.0,3,0.2,25.875
8283,CA-2015-154284,20201221,20201226,730,1672,236,3,600.53,2,0.3,137.264
8284,CA-2015-154284,20201221,20201226,730,520,236,3,59.904,2,0.2,14.2272
8285,CA-2015-154284,20201221,20201226,730,1555,236,3,637.44,8,0.2,135.456
8286,CA-2015-154284,20201221,20201226,730,246,236,3,51.756,3,0.6,-33.6414
8287,CA-2014-156244,20190812,20190816,207,1037,171,4,31.104,6,0.2,10.8864
8288,CA-2014-156244,20190812,20190816,207,618,171,4,47.96,5,0.2,4.1965
8289,CA-2014-156244,20190812,20190816,207,1533,171,4,158.928,7,0.2,41.7186
8290,CA-2014-156244,20190812,20190816,207,424,171,4,211.248,6,0.2,15.8436
8291,CA-2014-156244,20190812,20190816,207,1424,171,4,5.552,2,0.2,-1.041
8292,CA-2014-156244,20190812,20190816,207,953,171,4,2.952,1,0.2,0.9963
8293,CA-2015-106362,20201211,20201215,452,765,460,4,10.332,3,0.7,-7.5768
8294,US-2017-168802,20221103,20221107,397,735,613,4,18.368,4,0.2,5.9696
8295,US-2017-146906,20220313,20220317,543,1742,406,4,299.9,2,0.0,74.975
8296,CA-2016-166380,20210530,20210603,248,872,587,4,26.55,9,0.0,12.744
8297,CA-2016-166380,20210530,20210603,248,1461,587,4,111.98,2,0.0,26.8752
8298,US-2015-158911,20200705,20200711,659,275,421,4,4.928,2,0.2,0.739199999999999
8299,US-2015-158911,20200705,20200711,659,988,421,4,11.784,3,0.2,4.2717
8300,US-2014-103338,20190311,20190315,623,530,90,4,7.98,3,0.0,2.0748
8301,CA-2015-109169,20200420,20200424,581,885,311,4,180.96,2,0.0,81.432
8302,US-2017-167318,20220726,20220801,316,1571,67,4,1649.95,5,0.0,659.98
8303,US-2017-167318,20220726,20220801,316,60,67,4,362.352,3,0.2,45.294
8304,US-2014-120313,20191031,20191102,568,1799,99,3,73.584,2,0.2,8.2782
8305,CA-2017-135419,20221103,20221109,88,325,34,4,486.368,4,0.2,36.4776
8306,CA-2016-128671,20210811,20210816,544,1136,467,4,32.4,5,0.0,15.552
8307,CA-2016-128671,20210811,20210816,544,769,467,4,41.86,7,0.0,19.2556
8308,CA-2016-128671,20210811,20210816,544,762,467,4,77.56,2,0.0,35.6776
8309,CA-2016-149335,20210725,20210725,67,517,100,2,37.17,9,0.0,11.151
8310,CA-2014-168312,20190301,20190307,314,1400,545,4,137.352,3,0.2,8.58449999999999
8311,CA-2014-168312,20190301,20190307,314,336,545,4,376.509,3,0.3,-43.0296
8312,US-2017-105935,20220126,20220131,69,215,191,4,62.72,4,0.0,24.4608
8313,US-2017-105935,20220126,20220131,69,1725,191,4,2939.93,7,0.0,764.3818
8314,CA-2014-161508,20190712,20190716,613,85,554,4,512.358,3,0.3,-14.6387999999999
8315,CA-2014-161508,20190712,20190716,613,918,554,4,3.488,2,0.2,0.5668
8316,CA-2014-161508,20190712,20190716,613,571,554,4,22.288,7,0.2,3.9004
8317,CA-2014-161508,20190712,20190716,613,1130,554,4,16.032,3,0.2,5.6112
8318,CA-2017-130904,20220411,20220416,330,485,418,4,1.752,1,0.2,0.1533
8319,CA-2017-130904,20220411,20220416,330,476,418,4,20.992,8,0.2,2.3616
8320,CA-2017-133620,20221113,20221118,271,1415,405,4,11.21,1,0.0,3.363
8321,CA-2015-142937,20201205,20201206,685,588,534,1,45.04,2,0.2,4.504
8322,US-2016-149790,20210926,20211001,674,722,548,4,15.624,2,0.8,-24.9984
8323,CA-2016-130778,20211119,20211125,559,389,402,4,8.74,2,0.0,2.2724
8324,CA-2016-130778,20211119,20211125,559,1107,402,4,44.75,5,0.0,20.585
8325,CA-2017-144456,20220908,20220909,281,1335,160,1,61.68,5,0.2,5.39700000000001
8326,CA-2017-144456,20220908,20220909,281,1739,160,1,158.376,3,0.2,13.8579
8327,CA-2017-103478,20220721,20220724,434,715,207,3,2.864,4,0.8,-4.5824
8328,CA-2017-103478,20220721,20220724,434,813,207,3,94.192,7,0.8,-164.836
8329,CA-2017-118577,20221006,20221011,789,1100,373,4,143.7,3,0.0,68.976
8330,CA-2017-118577,20221006,20221011,789,1282,373,4,6.48,1,0.0,3.1104
8331,CA-2017-113572,20221107,20221111,291,1529,407,4,7.88,4,0.0,2.5216
8332,CA-2016-153269,20210309,20210312,609,1415,291,1,11.21,1,0.0,3.363
8333,CA-2016-153269,20210309,20210312,609,94,291,1,354.9,5,0.0,88.725
8334,CA-2016-153269,20210309,20210312,609,1129,291,1,17.94,3,0.0,8.7906
8335,CA-2016-153269,20210309,20210312,609,832,291,1,51.8,4,0.0,23.31
8336,CA-2017-161655,20220513,20220518,185,726,148,3,299.52,9,0.0,149.76
8337,CA-2016-101469,20210702,20210708,430,607,587,4,7.7,2,0.0,3.157
8338,CA-2014-153087,20191227,20200103,742,1091,2,4,23.92,4,0.0,11.7208
8339,CA-2014-153087,20191227,20200103,742,1555,2,4,498.0,5,0.0,184.26
8340,CA-2017-135076,20220413,20220417,791,111,52,4,436.704,6,0.2,-38.2116
8341,CA-2014-161634,20191114,20191120,131,1165,589,4,32.4,5,0.0,15.552
8342,CA-2017-141481,20220611,20220614,793,466,67,1,61.44,3,0.0,16.5888
8343,CA-2016-132549,20211125,20211130,378,1336,5,4,73.36,7,0.0,19.8072
8344,US-2014-155544,20190321,20190325,304,1008,510,4,59.2,5,0.2,22.2
8345,US-2014-155544,20190321,20190325,304,184,510,4,32.952,3,0.2,6.5904
8346,US-2014-155544,20190321,20190325,304,55,510,4,218.376,3,0.2,-10.9188
8347,US-2015-115238,20200430,20200504,411,243,297,4,31.4,5,0.0,13.188
8348,US-2015-115238,20200430,20200504,411,224,297,4,9.48,1,0.0,3.792
8349,US-2015-115238,20200430,20200504,411,1718,297,4,209.5,10,0.0,58.66
8350,US-2015-115238,20200430,20200504,411,172,297,4,24.3,5,0.0,10.449
8351,US-2015-115238,20200430,20200504,411,1182,297,4,6.48,1,0.0,3.1104
8352,CA-2017-132199,20220503,20220508,97,295,483,4,32.448,2,0.2,7.3008
8353,CA-2017-132199,20220503,20220508,97,785,483,4,26.388,4,0.7,-17.592
8354,CA-2017-132199,20220503,20220508,97,359,483,4,373.47,5,0.4,-112.041
8355,CA-2017-132199,20220503,20220508,97,728,483,4,64.2,5,0.7,-44.94
8356,CA-2017-132199,20220503,20220508,97,922,483,4,8.0,2,0.2,2.8
8357,CA-2016-163174,20210826,20210830,789,152,189,4,186.54,3,0.0,41.0388
8358,CA-2014-110555,20190411,20190418,527,1320,356,4,87.08,7,0.0,24.3824
8359,CA-2014-110555,20190411,20190418,527,1702,356,4,105.584,2,0.2,9.23860000000001
8360,CA-2014-110555,20190411,20190418,527,1559,356,4,217.44,6,0.0,91.3248
8361,CA-2017-147207,20220102,20220104,769,539,537,3,31.744,2,0.2,3.968
8362,CA-2017-147207,20220102,20220104,769,377,537,3,5.432,2,0.8,-13.58
8363,CA-2017-147207,20220102,20220104,769,351,537,3,913.43,5,0.3,-169.637
8364,CA-2017-147207,20220102,20220104,769,1378,537,3,372.144,3,0.2,27.9108
8365,CA-2017-137631,20220428,20220502,386,1782,165,4,751.984,2,0.2,84.5981999999999
8366,CA-2017-157273,20220130,20220202,730,1762,614,1,604.768,4,0.2,60.4768
8367,CA-2014-109918,20190907,20190912,471,1451,107,3,27.36,4,0.0,7.3872
8368,CA-2014-109918,20190907,20190912,471,1027,107,3,20.56,2,0.0,9.6632
8369,CA-2014-109918,20190907,20190912,471,817,107,3,83.92,5,0.2,31.47
8370,CA-2016-118745,20210611,20210616,721,356,69,4,902.712,3,0.2,33.8517000000001
8371,CA-2016-163972,20211017,20211021,507,37,51,4,120.666,2,0.15,21.294
8372,CA-2014-165393,20191227,20191230,556,705,538,1,4.984,1,0.8,-8.4728
8373,CA-2016-113726,20211124,20211201,677,261,614,4,82.26,3,0.0,33.7266
8374,CA-2016-152940,20211110,20211113,652,1301,99,1,29.74,1,0.0,4.461
8375,CA-2015-158701,20200105,20200110,385,471,99,4,87.36,6,0.0,23.5872
8376,CA-2015-158701,20200105,20200110,385,690,99,4,56.16,6,0.2,17.55
8377,CA-2017-156272,20220321,20220327,614,401,180,4,64.384,1,0.2,8.048
8378,CA-2015-162964,20201112,20201118,502,1367,548,4,64.784,1,0.2,-14.5764
8379,CA-2015-162964,20201112,20201118,502,1215,548,4,15.552,3,0.2,5.6376
8380,CA-2015-162964,20201112,20201118,502,879,548,4,223.888,7,0.2,69.965
8381,CA-2014-103527,20190909,20190914,131,1115,215,3,10.896,3,0.2,3.405
8382,CA-2016-134544,20210317,20210319,15,1820,98,3,84.784,2,0.2,-20.1362
8383,CA-2016-163048,20210208,20210215,511,69,545,4,241.5,4,0.3,0.0
8384,CA-2016-145135,20211126,20211128,142,1562,145,1,59.97,3,0.0,14.9925
8385,CA-2016-145135,20211126,20211128,142,1259,145,1,13.36,2,0.0,6.4128
8386,CA-2017-137582,20220904,20220908,184,710,77,4,11.808,3,0.2,4.1328
8387,CA-2015-149601,20200528,20200603,741,1349,140,4,16.24,1,0.0,2.436
8388,CA-2015-149601,20200528,20200603,741,1337,140,4,77.55,5,0.0,21.714
8389,CA-2014-139423,20191101,20191105,205,469,382,4,76.12,2,0.0,22.0748
8390,CA-2016-102596,20211227,20211230,635,909,437,1,17.184,6,0.2,6.2292
8391,CA-2017-153227,20221204,20221206,176,1134,66,1,11.76,2,0.0,5.7624
8392,CA-2017-110625,20221223,20221230,344,184,138,4,27.46,2,0.0,9.8856
8393,CA-2016-142594,20211201,20211206,265,1687,295,3,137.94,3,0.0,35.8644
8394,CA-2016-142594,20211201,20211206,265,210,295,3,111.15,5,0.0,48.906
8395,CA-2016-142594,20211201,20211206,265,440,295,3,901.95,3,0.0,297.6435
8396,CA-2016-142594,20211201,20211206,265,326,295,3,366.009,3,0.3,-47.0583
8397,CA-2014-152254,20190630,20190630,72,1086,434,2,310.688,7,0.2,108.7408
8398,US-2014-120236,20190903,20190904,536,806,548,1,7.68,5,0.8,-11.52
8399,CA-2017-120061,20221102,20221107,712,79,458,3,155.372,2,0.3,-35.5136
8400,CA-2015-133837,20200413,20200418,750,1300,13,4,10.744,1,0.2,0.8058
8401,CA-2015-110814,20201205,20201209,73,722,405,3,232.4,5,0.2,78.435
8402,CA-2015-110814,20201205,20201209,73,107,405,3,164.646,3,0.1,12.8058
8403,CA-2015-110814,20201205,20201209,73,1254,405,3,22.68,2,0.0,11.1132
8404,CA-2016-154067,20210201,20210207,703,1163,67,4,105.52,4,0.0,48.5392
8405,CA-2017-140480,20220708,20220712,320,252,148,4,83.92,4,0.0,5.87439999999999
8406,CA-2017-140480,20220708,20220712,320,1533,148,4,141.9,5,0.0,58.179
8407,CA-2017-140480,20220708,20220712,320,174,148,4,39.98,2,0.0,9.1954
8408,CA-2017-140480,20220708,20220712,320,517,148,4,28.91,7,0.0,8.673
8409,CA-2017-140480,20220708,20220712,320,608,148,4,174.95,5,0.0,45.487
8410,CA-2015-134082,20201211,20201217,380,814,93,4,110.528,4,0.2,38.6848
8411,CA-2016-130820,20211115,20211115,580,333,418,2,630.024,4,0.4,-199.5076
8412,CA-2016-159765,20210509,20210512,750,586,594,3,27.86,7,0.0,9.1938
8413,CA-2017-132290,20220310,20220314,496,341,533,4,933.408,4,0.3,-173.3472
8414,CA-2016-147109,20211217,20211221,29,1146,519,4,51.84,10,0.2,18.144
8415,CA-2016-147109,20211217,20211221,29,1545,519,4,165.6,3,0.2,-6.21000000000002
8416,CA-2017-107265,20220406,20220412,522,1049,261,4,106.32,3,0.0,49.9704
8417,CA-2017-118199,20220509,20220511,450,819,614,1,147.92,5,0.2,46.225
8418,CA-2017-118199,20220509,20220511,450,1307,614,1,104.28,3,0.0,26.07
8419,CA-2017-118199,20220509,20220511,450,365,614,1,286.85,1,0.0,63.107
8420,CA-2017-118199,20220509,20220511,450,1310,614,1,66.96,4,0.0,2.6784
8421,CA-2017-118199,20220509,20220511,450,1577,614,1,199.98,2,0.0,87.9912
8422,CA-2017-150091,20221012,20221016,572,1521,378,4,45.0,3,0.0,4.95
8423,CA-2017-150091,20221012,20221016,572,909,378,4,17.9,5,0.0,8.771
8424,CA-2017-150091,20221012,20221016,572,288,378,4,40.48,2,0.0,17.4064
8425,CA-2017-150091,20221012,20221016,572,30,378,4,2154.9,5,0.0,129.294
8426,CA-2016-137652,20210828,20210830,248,806,439,1,18.432,8,0.7,-12.288
8427,CA-2015-128356,20201002,20201007,654,1451,136,4,10.944,2,0.2,0.9576
8428,CA-2017-167017,20221123,20221125,200,1435,321,1,4.36,2,0.0,0.174399999999999
8429,US-2017-132220,20221112,20221116,209,1579,19,4,62.352,6,0.2,-10.9116
8430,CA-2016-118129,20211219,20211221,153,313,486,3,303.92,5,0.2,-30.392
8431,US-2014-113124,20190330,20190405,555,1346,328,4,129.3,2,0.0,6.46499999999999
8432,CA-2017-155621,20221108,20221113,441,261,284,4,274.2,10,0.0,112.422
8433,US-2014-127635,20190914,20190918,672,901,531,3,6.048,4,0.2,-1.3608
8434,US-2014-127635,20190914,20190918,672,1274,531,3,6.848,2,0.2,2.14
8435,US-2014-127635,20190914,20190918,672,158,531,3,9.96,5,0.6,-6.723
8436,US-2014-127635,20190914,20190918,672,709,531,3,8.552,2,0.8,-13.6832
8437,CA-2015-151470,20200920,20200926,42,804,364,4,45.584,11,0.2,16.5242
8438,CA-2015-112823,20201210,20201216,620,1534,440,4,25.488,2,0.2,4.4604
8439,CA-2014-108861,20190528,20190601,525,794,614,4,136.96,4,0.2,51.36
8440,CA-2017-114370,20220314,20220317,95,1688,214,3,49.616,2,0.2,4.9616
8441,CA-2016-158302,20211208,20211212,344,1179,441,3,10.584,3,0.2,3.4398
8442,CA-2017-145779,20220506,20220510,198,1163,20,4,84.416,4,0.2,27.4352
8443,US-2016-155173,20210306,20210310,344,1847,482,4,431.94,2,0.4,-71.99
8444,US-2016-155173,20210306,20210310,344,761,482,4,2.043,1,0.7,-1.4982
8445,US-2016-155173,20210306,20210310,344,1774,482,4,68.238,3,0.4,-12.5103
8446,CA-2017-125451,20221023,20221024,29,324,488,1,240.744,4,0.3,-13.7568
8447,CA-2017-125451,20221023,20221024,29,317,488,1,35.0,4,0.0,14.7
8448,CA-2017-125451,20221023,20221024,29,149,488,1,210.68,2,0.0,50.5632
8449,CA-2017-125451,20221023,20221024,29,375,488,1,637.896,3,0.3,-127.5792
8450,CA-2017-125451,20221023,20221024,29,1229,488,1,43.44,8,0.0,21.2856
8451,CA-2017-125451,20221023,20221024,29,439,488,1,2.22,1,0.0,0.666
8452,CA-2014-131387,20190428,20190430,36,1725,100,1,1679.96,5,0.2,125.997
8453,CA-2016-125087,20210418,20210423,751,98,547,4,344.372,4,0.3,-93.4724
8454,CA-2016-125087,20210418,20210423,751,1354,547,4,1554.936,3,0.2,77.7468
8455,CA-2016-125087,20210418,20210423,751,309,547,4,127.88,5,0.6,-67.137
8456,CA-2016-154081,20210522,20210529,355,1747,69,4,222.384,2,0.2,22.2384
8457,US-2017-118556,20220528,20220602,752,66,215,3,106.869,3,0.3,-29.0073
8458,US-2017-118556,20220528,20220602,752,821,215,3,3.564,3,0.8,-6.237
8459,CA-2014-126200,20190825,20190829,356,728,547,4,25.68,3,0.8,-39.804
8460,CA-2014-126200,20190825,20190829,356,732,547,4,12.384,3,0.8,-19.8144
8461,CA-2014-146500,20190830,20190904,60,739,137,4,25.3,5,0.0,11.891
8462,CA-2014-146500,20190830,20190904,60,1305,137,4,95.94,3,0.0,9.594
8463,CA-2015-169537,20200903,20200907,370,971,313,3,7.5,2,0.0,3.6
8464,CA-2014-100881,20190328,20190401,235,1805,389,4,302.376,3,0.2,22.6782
8465,CA-2015-144043,20200510,20200515,9,1540,132,4,46.688,4,0.2,-2.918
8466,CA-2015-116512,20200409,20200414,494,1345,407,4,17.94,3,0.0,3.0498
8467,CA-2015-101000,20200409,20200414,336,381,144,4,370.14,3,0.0,144.3546
8468,CA-2016-168557,20210919,20210923,284,733,100,4,8.928,2,0.2,3.1248
8469,US-2016-164196,20211111,20211117,57,339,252,4,2678.94,6,0.0,241.1046
8470,US-2017-132031,20220423,20220427,602,16,504,4,387.136,4,0.2,-14.5176
8471,US-2017-132031,20220423,20220427,602,1533,504,4,45.408,2,0.2,11.9196
8472,US-2017-132031,20220423,20220427,602,143,504,4,77.952,3,0.2,-11.6928
8473,US-2017-132031,20220423,20220427,602,944,504,4,3.0,1,0.2,1.05
8474,CA-2015-169733,20201022,20201026,306,1320,161,3,9.952,1,0.2,0.9952
8475,CA-2017-169404,20220409,20220414,558,825,487,4,37.896,4,0.7,-29.0536
8476,CA-2017-169404,20220409,20220414,558,1084,487,4,65.584,2,0.2,23.7742
8477,CA-2017-134880,20221027,20221101,774,1246,14,4,44.784,1,0.2,16.2342
8478,CA-2015-145758,20201030,20201030,81,1676,407,2,1035.8,4,0.0,269.308
8479,CA-2017-158736,20221218,20221224,773,556,99,4,5.76,2,0.0,1.6704
8480,US-2016-119270,20210312,20210316,725,1245,67,4,19.98,2,0.0,8.991
8481,CA-2014-109890,20190721,20190727,592,1833,362,4,35.98,2,0.0,10.0744
8482,CA-2016-138583,20210524,20210528,233,531,482,4,16.656,3,0.2,3.3312
8483,US-2017-118535,20220211,20220215,209,962,407,4,20.7,2,0.0,9.936
8484,CA-2016-126284,20210920,20210924,275,841,312,4,83.7,5,0.0,41.013
8485,CA-2017-142391,20220924,20220924,585,236,615,2,199.8,10,0.0,71.928
8486,CA-2017-124716,20220327,20220331,70,1071,51,4,45.68,2,0.0,21.0128
8487,CA-2017-124716,20220327,20220331,70,1086,51,4,110.96,2,0.0,53.2608
8488,CA-2017-124716,20220327,20220331,70,1078,51,4,11.94,3,0.0,5.97
8489,CA-2016-158841,20210202,20210204,684,1632,587,3,8749.95,5,0.0,2799.984
8490,CA-2016-158841,20210202,20210204,684,742,587,3,36.4,8,0.0,18.2
8491,CA-2016-158841,20210202,20210204,684,194,587,3,18.69,7,0.0,7.1022
8492,CA-2017-106824,20220707,20220711,60,915,69,4,5.94,3,0.0,0.1188
8493,CA-2015-109190,20201023,20201028,138,1020,555,4,60.736,8,0.2,20.4984
8494,CA-2015-109190,20201023,20201028,138,1608,555,4,479.976,3,0.2,161.9919
8495,CA-2015-109190,20201023,20201028,138,673,555,4,6.08,1,0.8,-10.336
8496,CA-2016-143154,20211202,20211208,55,1545,131,4,165.6,3,0.2,-6.21000000000002
8497,CA-2014-169061,20190305,20190308,8,489,416,3,59.52,3,0.0,15.4752
8498,CA-2014-169061,20190305,20190308,8,1515,416,3,479.97,3,0.0,177.5889
8499,CA-2014-169061,20190305,20190308,8,1423,416,3,18.62,2,0.0,5.3998
8500,CA-2014-169061,20190305,20190308,8,701,416,3,49.632,6,0.2,16.7508
8501,CA-2014-169061,20190305,20190308,8,1137,416,3,97.82,2,0.0,45.9754
8502,CA-2015-102316,20200301,20200303,206,1693,68,3,15.984,2,0.2,1.1988
8503,CA-2015-102316,20200301,20200303,206,106,68,3,184.752,3,0.2,-20.7846
8504,CA-2014-164903,20190220,20190224,713,1216,69,4,12.96,2,0.0,6.2208
8505,CA-2016-109400,20210502,20210506,575,103,518,4,366.744,4,0.3,-110.0232
8506,CA-2016-130400,20210308,20210312,695,710,533,4,8.856,9,0.8,-14.1696
8507,CA-2016-130400,20210308,20210312,695,1589,533,4,27.96,5,0.2,8.388
8508,CA-2016-130400,20210308,20210312,695,860,533,4,146.352,3,0.2,49.3938
8509,CA-2015-135853,20201211,20201214,125,1593,309,1,175.23,11,0.0,61.3305
8510,CA-2015-135853,20201211,20201214,125,1819,309,1,125.99,1,0.0,31.4975
8511,CA-2015-135853,20201211,20201214,125,843,309,1,23.0,2,0.0,10.35
8512,CA-2016-103359,20211222,20211226,452,815,408,4,25.584,2,0.2,8.9544
8513,CA-2016-144645,20210202,20210208,577,264,546,4,73.784,2,0.6,-77.4732
8514,CA-2017-141614,20220605,20220609,577,1189,174,4,20.736,4,0.2,7.2576
8515,CA-2015-122168,20200821,20200826,323,589,270,4,17.52,3,0.0,8.2344
8516,CA-2015-122168,20200821,20200826,323,543,270,4,35.76,12,0.0,10.0128
8517,CA-2016-132899,20210407,20210411,686,563,405,4,3.64,2,0.0,0.9828
8518,CA-2017-149720,20220604,20220607,271,226,539,3,30.336,6,0.6,-17.4432
8519,CA-2017-118003,20221204,20221210,229,228,384,4,12.99,1,0.0,1.5588
8520,CA-2017-118003,20221204,20221210,229,112,384,4,182.22,3,0.0,45.555
8521,CA-2017-118003,20221204,20221210,229,132,384,4,302.94,3,0.0,18.1764
8522,CA-2016-141887,20210111,20210115,533,219,441,4,54.992,14,0.2,8.9362
8523,US-2016-160206,20210401,20210407,550,1684,626,4,12.99,1,0.0,0.2598
8524,CA-2017-133074,20220921,20220925,198,1250,98,4,55.86,7,0.0,27.93
8525,CA-2017-161172,20220316,20220316,711,1839,441,2,44.376,2,0.4,-7.396
8526,CA-2017-161172,20220316,20220316,711,258,441,2,51.264,6,0.2,7.68959999999999
8527,CA-2017-161172,20220316,20220316,711,833,441,2,5.193,3,0.7,-3.462
8528,CA-2017-161172,20220316,20220316,711,1587,441,2,159.984,2,0.2,43.9956
8529,CA-2017-161172,20220316,20220316,711,1313,441,2,54.224,2,0.2,3.389
8530,CA-2017-137624,20221110,20221117,498,74,65,4,241.424,2,0.2,-36.2136
8531,CA-2016-156748,20211130,20211206,109,1046,310,4,33.36,4,0.0,16.68
8532,CA-2016-156748,20211130,20211206,109,1184,310,4,13.76,2,0.0,6.3296
8533,CA-2016-156748,20211130,20211206,109,1338,310,4,496.86,7,0.0,24.8429999999999
8534,CA-2016-156748,20211130,20211206,109,57,310,4,389.97,3,0.0,35.0973
8535,CA-2015-169677,20200113,20200115,443,988,191,3,9.82,2,0.0,4.8118
8536,US-2014-163146,20190516,20190520,134,1522,100,4,56.4,3,0.0,3.384
8537,CA-2015-157343,20200607,20200611,319,787,485,4,18.312,4,0.7,-12.208
8538,CA-2015-157343,20200607,20200611,319,1058,485,4,25.92,5,0.2,9.072
8539,CA-2015-157343,20200607,20200611,319,573,485,4,8.016,3,0.2,1.002
8540,CA-2017-147354,20220309,20220313,416,1603,65,4,479.984,2,0.2,59.998
8541,CA-2017-147354,20220309,20220313,416,795,65,4,30.84,5,0.2,9.6375
8542,CA-2015-157287,20201222,20201223,333,1331,484,1,33.568,2,0.2,1.6784
8543,CA-2015-157287,20201222,20201223,333,69,484,1,422.625,7,0.3,0.0
8544,CA-2014-137575,20190806,20190811,741,1587,408,4,199.98,2,0.0,83.9916
8545,CA-2016-119074,20210327,20210331,237,288,191,4,20.24,1,0.0,8.7032
8546,CA-2016-119074,20210327,20210331,237,270,191,4,39.92,4,0.0,11.1776
8547,CA-2016-119074,20210327,20210331,237,672,191,4,32.54,2,0.0,15.9446
8548,CA-2015-149566,20201205,20201210,295,1491,69,4,39.0,3,0.0,17.55
8549,CA-2015-149566,20201205,20201210,295,954,69,4,12.6,4,0.0,6.048
8550,CA-2015-126186,20200911,20200912,295,139,122,1,24.64,4,0.2,4.004
8551,CA-2015-121132,20200717,20200724,776,977,546,4,6.264,3,0.2,2.0358
8552,CA-2015-121132,20200717,20200724,776,939,546,4,14.432,4,0.2,3.4276
8553,CA-2014-140473,20190530,20190603,488,1614,214,4,719.976,3,0.2,134.9955
8554,US-2017-102904,20221113,20221120,126,1482,2,4,239.92,8,0.0,23.992
8555,CA-2016-102092,20211209,20211211,600,343,595,1,1056.86,7,0.0,158.529
8556,CA-2015-117884,20200322,20200322,201,1536,179,2,447.944,7,0.2,89.5888
8557,CA-2015-117884,20200322,20200322,201,1360,179,2,150.408,9,0.2,-33.8418
8558,CA-2016-132829,20211223,20211226,448,1846,546,3,453.576,3,0.2,39.6879
8559,CA-2016-132829,20211223,20211226,448,983,546,3,45.36,9,0.2,14.742
8560,CA-2016-132829,20211223,20211226,448,1838,546,3,287.88,3,0.2,35.985
8561,CA-2016-132829,20211223,20211226,448,1858,546,3,131.88,3,0.2,14.8365
8562,CA-2016-132829,20211223,20211226,448,144,546,3,2.328,2,0.6,-0.7566
8563,CA-2016-123540,20210402,20210406,208,63,626,3,1454.9,5,0.0,378.274
8564,US-2017-108315,20220430,20220504,516,667,184,4,4.842,3,0.7,-3.5508
8565,US-2017-108315,20220430,20220504,516,165,184,4,220.704,6,0.2,-8.27640000000004
8566,CA-2016-134110,20211117,20211118,86,1765,572,1,67.176,3,0.2,6.7176
