sales_key,date_key,customer_key,product_key,quantity,unit_price,discount_amount,sales_amount,cost_amount,profit_amount
4546,83,25,8,4,27.98,5.6,106.33,82.65,23.67
4547,334,150,18,3,104.69,0.0,314.07,177.49,136.58
4548,201,83,6,2,81.07,0.0,162.14,94.1,68.04
4549,364,5,25,4,468.61,281.16,1593.27,1255.77,337.5
4550,79,16,23,4,37.46,0.0,149.84,94.59,55.25
4551,129,72,26,1,100.58,10.06,90.52,66.81,23.71
4552,60,93,18,3,110.82,0.0,332.46,193.43,139.03
4553,146,37,12,5,16.52,0.0,82.58,49.22,33.36
4554,206,55,10,1,487.59,0.0,487.59,366.57,121.03
4555,295,111,9,7,38.79,0.0,271.55,221.15,50.4
4556,135,146,18,7,110.84,77.59,698.29,478.74,219.55
4557,282,74,19,5,350.27,87.57,1663.8,934.37,729.43
4558,229,63,27,1,154.71,7.74,146.98,90.13,56.84
4559,107,55,3,4,288.24,57.65,1095.33,665.33,429.99
4560,333,21,12,7,15.9,5.56,105.73,84.85,20.88
4561,159,8,35,1,32.91,1.65,31.26,20.73,10.53
4562,56,126,37,6,440.95,132.29,2513.43,2025.5,487.93
4563,352,6,38,6,138.81,83.28,749.55,586.22,163.34
4564,334,124,13,1,163.24,8.16,155.08,104.17,50.91
4565,19,38,6,2,80.33,0.0,160.67,89.45,71.22
4566,330,105,8,6,27.19,0.0,163.12,132.57,30.55
4567,346,143,6,7,69.33,0.0,485.32,268.25,217.08
4568,303,113,39,6,327.72,0.0,1966.33,1536.01,430.32
4569,94,110,36,4,504.19,0.0,2016.75,1334.23,682.52
4570,231,40,33,5,266.91,0.0,1334.56,842.58,491.98
4571,197,90,30,4,219.26,0.0,877.04,579.06,297.98
4572,227,97,14,5,405.54,202.77,1824.95,1179.58,645.36
4573,226,64,20,6,58.77,35.26,317.37,233.61,83.77
4574,234,6,34,1,354.51,0.0,354.51,249.8,104.71
4575,188,137,33,2,289.32,57.86,520.78,322.55,198.23
4576,253,30,21,1,281.27,28.13,253.14,175.28,77.86
4577,193,147,34,6,306.09,183.65,1652.87,1089.8,563.07
4578,7,140,14,6,354.99,0.0,2129.94,1700.92,429.02
4579,13,3,17,1,255.22,0.0,255.22,201.87,53.36
4580,350,111,34,1,331.82,0.0,331.82,237.81,94.01
4581,332,96,16,2,237.15,23.71,450.58,365.26,85.32
4582,214,35,31,2,479.59,47.96,911.22,593.47,317.76
4583,64,122,19,4,332.66,66.53,1264.12,725.29,538.83
4584,286,17,12,4,17.53,7.01,63.12,35.53,27.59
4585,53,38,9,3,43.96,13.19,118.7,91.99,26.7
4586,138,143,25,2,451.97,45.2,858.75,561.23,297.52
4587,121,112,20,5,64.5,32.25,290.24,227.05,63.19
4588,5,17,15,6,237.59,142.55,1282.98,864.54,418.43
4589,295,22,30,5,239.75,0.0,1198.77,662.94,535.83
4590,187,39,1,6,244.76,146.86,1321.7,915.59,406.11
4591,116,11,4,7,224.97,0.0,1574.82,1118.96,455.87
4592,186,28,39,6,291.57,0.0,1749.41,1175.44,573.97
4593,1,86,27,5,144.23,108.17,612.96,475.82,137.14
4594,160,2,22,1,99.68,0.0,99.68,72.16,27.52
4595,190,44,1,3,253.28,0.0,759.84,492.74,267.1
4596,124,48,24,3,76.67,34.5,195.51,145.49,50.03
4597,304,146,18,5,115.7,0.0,578.51,368.1,210.41
4598,92,147,24,6,80.86,0.0,485.13,376.66,108.47
4599,51,127,2,5,355.71,0.0,1778.53,1112.7,665.83
4600,193,52,23,3,35.77,0.0,107.32,78.34,28.98
4601,324,80,24,6,87.62,0.0,525.74,348.08,177.66
4602,137,76,12,5,18.39,0.0,91.96,53.09,38.87
4603,18,130,3,6,248.78,149.27,1343.39,967.27,376.12
4604,355,112,39,5,338.03,0.0,1690.16,1104.39,585.77
4605,163,136,29,5,346.17,86.54,1644.31,1185.96,458.35
4606,64,83,25,3,421.73,0.0,1265.19,880.29,384.9
4607,225,138,31,3,459.18,0.0,1377.54,773.12,604.42
4608,117,112,27,2,141.2,14.12,268.28,162.4,105.88
4609,343,111,6,2,69.67,0.0,139.33,102.98,36.35
4610,108,100,19,5,384.47,0.0,1922.34,1300.01,622.32
4611,201,51,36,3,504.03,0.0,1512.08,1022.09,490.0
4612,199,92,12,1,18.74,0.0,18.74,10.32,8.42
4613,89,54,39,1,347.51,0.0,347.51,219.54,127.97
4614,183,98,3,7,267.66,0.0,1873.59,1369.14,504.45
4615,40,39,14,4,356.96,0.0,1427.86,1127.28,300.58
4616,235,120,15,5,196.25,0.0,981.24,691.76,289.48
4617,277,86,25,7,439.38,0.0,3075.66,2140.58,935.08
4618,347,107,8,1,28.91,2.89,26.02,17.61,8.4
4619,119,34,10,7,432.69,0.0,3028.83,2220.7,808.12
4620,105,119,27,5,140.98,35.24,669.64,512.61,157.03
4621,201,121,12,5,16.84,4.21,79.97,48.75,31.22
4622,253,22,36,4,513.54,0.0,2054.16,1525.78,528.38
4623,363,53,35,5,34.27,0.0,171.36,105.53,65.83
4624,10,102,13,2,173.75,0.0,347.5,194.11,153.39
4625,87,132,23,3,37.29,0.0,111.86,63.78,48.08
4626,96,111,14,7,375.42,0.0,2627.95,1478.4,1149.56
4627,94,71,14,2,380.66,0.0,761.31,476.31,285.0
4628,170,45,27,6,158.06,94.84,853.53,498.75,354.78
4629,319,137,12,7,17.91,6.27,119.1,68.25,50.86
4630,12,132,6,5,75.09,0.0,375.47,221.47,154.0
4631,298,135,11,3,339.87,101.96,917.66,514.18,403.48
4632,226,46,38,6,138.18,0.0,829.07,532.89,296.18
4633,225,66,11,6,320.89,0.0,1925.35,1486.68,438.67
4634,248,37,15,4,200.71,0.0,802.84,561.6,241.24
4635,43,144,26,1,93.7,9.37,84.33,47.86,36.47
4636,273,131,5,4,58.57,0.0,234.29,152.57,81.71
4637,91,26,11,4,379.1,151.64,1364.77,909.01,455.76
4638,189,38,7,2,401.92,40.19,763.64,455.55,308.09
4639,248,83,37,3,500.25,0.0,1500.74,976.55,524.19
4640,221,63,38,2,163.65,0.0,327.3,209.78,117.53
4641,118,69,31,5,516.39,0.0,2581.97,1764.33,817.64
4642,145,56,10,4,432.77,86.55,1644.54,1214.12,430.43
4643,174,102,25,6,405.64,0.0,2433.81,1653.26,780.56
4644,16,135,27,4,139.61,0.0,558.43,318.29,240.14
4645,266,138,35,5,37.34,0.0,186.72,105.48,81.24
4646,37,69,7,6,353.22,211.93,1907.36,1506.34,401.02
4647,168,125,30,2,223.66,22.37,424.95,313.43,111.51
4648,240,105,8,4,27.13,0.0,108.5,78.93,29.57
4649,30,30,23,6,38.42,0.0,230.53,183.63,46.9
4650,364,120,36,5,485.19,0.0,2425.93,1688.95,736.98
4651,138,53,3,2,286.74,0.0,573.47,326.82,246.65
4652,6,95,6,6,77.23,0.0,463.35,344.22,119.14
4653,241,109,33,2,291.87,29.19,554.56,329.3,225.25
4654,204,142,1,7,246.25,0.0,1723.72,1258.09,465.62
4655,234,143,28,5,87.86,0.0,439.31,289.15,150.16
4656,275,121,21,3,265.72,0.0,797.15,444.51,352.64
4657,174,76,14,2,363.86,0.0,727.73,411.16,316.57
4658,302,61,35,7,37.91,13.27,252.12,165.39,86.73
4659,136,67,34,4,362.79,72.56,1378.61,979.54,399.07
4660,199,143,14,6,411.84,0.0,2471.07,1473.11,997.96
4661,58,31,1,6,290.66,0.0,1743.97,1009.45,734.52
4662,227,79,6,1,74.34,3.72,70.62,46.02,24.61
4663,96,102,5,5,53.36,13.34,253.44,194.42,59.02
4664,255,4,40,3,105.77,31.73,285.57,217.51,68.06
4665,293,96,24,7,90.79,63.55,571.96,420.23,151.73
4666,314,40,28,2,87.33,17.47,157.2,104.51,52.68
4667,340,43,10,1,497.4,49.74,447.66,299.63,148.03
4668,45,94,35,5,37.02,18.51,166.57,101.78,64.8
4669,51,2,29,4,381.58,76.32,1450.01,851.19,598.81
4670,339,24,31,4,438.85,87.77,1667.62,924.32,743.3
4671,140,69,19,2,340.42,34.04,646.79,505.95,140.85
4672,10,88,28,4,81.54,0.0,326.18,223.1,103.08
4673,105,17,22,7,102.65,0.0,718.53,395.78,322.75
4674,306,55,16,6,226.53,135.92,1223.26,847.57,375.69
4675,130,47,24,7,91.49,0.0,640.45,396.92,243.53
4676,29,81,13,3,172.46,0.0,517.37,344.25,173.12
4677,264,46,39,7,307.72,0.0,2154.05,1575.8,578.25
4678,72,1,29,3,400.42,0.0,1201.26,923.33,277.93
4679,129,80,30,7,235.6,0.0,1649.2,1218.98,430.23
4680,2,128,29,7,389.07,0.0,2723.52,2157.03,566.49
4681,220,88,18,2,110.45,0.0,220.89,135.49,85.4
4682,163,55,39,7,312.92,0.0,2190.42,1595.88,594.54
4683,317,73,9,5,36.43,0.0,182.17,143.96,38.21
4684,123,22,23,6,37.85,0.0,227.12,143.83,83.29
4685,75,36,3,5,285.35,0.0,1426.73,1092.67,334.07
4686,61,66,12,2,18.64,0.0,37.28,29.97,7.31
4687,74,89,23,7,40.52,14.18,269.43,195.02,74.4
4688,165,73,20,1,59.59,0.0,59.59,35.42,24.17
4689,32,145,38,6,163.24,97.94,881.5,546.91,334.59
4690,147,96,25,2,406.02,40.6,771.43,565.92,205.51
4691,312,4,17,6,215.72,0.0,1294.31,1014.57,279.74
4692,281,79,18,3,118.66,0.0,355.99,198.08,157.91
4693,233,88,25,2,472.07,0.0,944.14,602.47,341.68
4694,326,7,32,2,367.53,0.0,735.06,450.64,284.42
4695,285,58,12,3,18.15,5.45,49.01,32.54,16.47
4696,239,131,24,7,79.49,27.82,528.59,400.4,128.19
4697,316,54,23,6,34.97,20.98,188.83,129.49,59.34
4698,46,69,1,5,244.87,61.22,1163.12,802.48,360.64
4699,299,34,37,5,486.72,243.36,2190.23,1564.78,625.45
4700,108,12,23,3,37.47,11.24,101.18,69.73,31.44
4701,268,48,10,7,418.29,0.0,2928.06,2154.56,773.5
4702,334,116,26,2,99.73,0.0,199.45,115.46,83.99
4703,182,148,28,7,83.08,0.0,581.56,323.44,258.12
4704,33,100,37,3,500.22,0.0,1500.66,1160.36,340.3
4705,136,125,2,3,347.31,0.0,1041.94,707.79,334.14
4706,149,98,17,4,228.89,0.0,915.55,577.34,338.22
4707,342,99,8,6,27.86,16.71,150.42,101.18,49.24
4708,345,65,23,5,38.95,0.0,194.76,141.31,53.46
4709,208,10,21,6,249.03,149.42,1344.77,783.82,560.96
4710,347,62,19,1,329.83,0.0,329.83,228.04,101.79
4711,160,130,40,2,123.0,0.0,245.99,142.65,103.34
4712,151,81,22,6,102.4,61.44,552.98,432.47,120.5
4713,306,115,17,7,223.32,0.0,1563.23,1097.14,466.09
4714,244,8,3,1,274.76,13.74,261.02,200.71,60.31
4715,191,31,12,7,17.37,12.16,109.41,81.48,27.94
4716,167,45,36,2,440.46,0.0,880.92,678.41,202.51
4717,258,54,19,7,342.37,0.0,2396.61,1539.32,857.3
4718,276,149,37,7,522.61,0.0,3658.26,2149.8,1508.47
4719,180,70,22,5,97.58,0.0,487.92,385.82,102.11
4720,12,100,22,2,91.42,18.28,164.55,129.8,34.74
4721,38,97,18,6,119.76,71.86,646.72,509.93,136.79
4722,53,63,23,1,37.35,0.0,37.35,30.52,6.83
4723,169,145,3,3,278.71,41.81,794.32,564.73,229.59
4724,225,34,3,5,260.22,130.11,1170.98,806.07,364.91
4725,294,6,20,1,59.21,0.0,59.21,45.32,13.9
4726,85,112,24,3,78.81,0.0,236.44,137.07,99.37
4727,288,99,23,6,41.12,24.67,222.06,169.08,52.98
4728,244,40,18,1,115.83,5.79,110.04,84.65,25.39
4729,19,131,12,3,18.17,0.0,54.52,38.48,16.04
4730,129,25,29,1,336.17,0.0,336.17,220.1,116.07
4731,111,38,25,5,459.81,0.0,2299.05,1671.82,627.22
4732,324,24,2,1,352.31,17.62,334.7,266.77,67.93
4733,337,28,19,2,376.94,37.69,716.18,424.45,291.74
4734,300,110,29,4,361.2,0.0,1444.79,915.99,528.8
4735,193,106,32,2,345.35,69.07,621.63,454.59,167.04
4736,180,97,12,2,15.46,0.0,30.92,23.96,6.96
4737,114,130,37,6,435.35,130.6,2481.48,1801.7,679.78
4738,283,11,27,6,158.97,47.69,906.16,642.94,263.21
4739,32,94,18,1,104.55,0.0,104.55,59.92,44.63
4740,99,18,26,7,90.67,0.0,634.69,423.4,211.28
4741,50,144,35,4,37.46,0.0,149.84,118.43,31.42
4742,181,96,10,2,432.47,43.25,821.7,532.17,289.53
4743,110,114,7,7,390.06,136.52,2593.87,1693.47,900.41
4744,73,86,18,3,120.7,0.0,362.09,234.11,127.98
4745,138,58,4,3,228.28,102.72,582.1,377.17,204.93
4746,315,103,34,2,303.23,60.65,545.81,359.85,185.97
4747,204,126,39,7,323.62,0.0,2265.34,1718.96,546.38
4748,301,27,25,3,440.28,0.0,1320.83,888.74,432.09
4749,334,131,40,5,109.54,0.0,547.71,391.02,156.69
4750,330,109,3,2,284.95,0.0,569.91,381.53,188.38
4751,129,13,26,7,109.75,115.24,653.02,513.23,139.79
4752,321,141,18,6,105.06,31.52,598.84,358.26,240.58
4753,332,28,12,4,15.83,0.0,63.34,36.94,26.4
4754,351,91,13,3,174.15,0.0,522.45,344.86,177.59
4755,129,20,22,5,96.54,0.0,482.7,392.46,90.24
4756,84,30,26,4,106.36,0.0,425.45,314.38,111.06
4757,214,97,7,7,356.19,0.0,2493.31,1786.19,707.12
4758,341,102,25,5,396.45,198.22,1784.0,1169.22,614.78
4759,329,104,38,1,154.82,7.74,147.08,92.62,54.47
4760,209,52,1,6,295.13,177.08,1593.68,1288.14,305.55
4761,55,124,36,2,437.49,0.0,874.98,582.1,292.88
4762,155,8,25,3,468.44,0.0,1405.33,1042.75,362.59
4763,261,129,14,4,376.37,150.55,1354.94,1041.7,313.24
4764,205,46,30,2,208.71,0.0,417.43,303.69,113.74
4765,127,94,25,7,437.5,0.0,3062.52,1876.72,1185.8
4766,126,136,31,7,451.76,474.35,2687.96,1687.38,1000.58
4767,22,39,4,2,225.99,45.2,406.78,226.26,180.53
4768,106,62,3,3,259.69,77.91,701.17,569.16,132.01
4769,245,125,26,3,100.06,0.0,300.19,232.76,67.44
4770,89,130,13,5,156.38,39.09,742.8,489.57,253.23
4771,363,36,10,5,483.53,0.0,2417.64,1912.24,505.4
4772,31,77,17,5,257.73,0.0,1288.64,762.22,526.42
4773,215,50,30,1,226.58,0.0,226.58,127.19,99.39
4774,182,78,8,4,26.69,10.67,96.07,56.35,39.72
4775,305,57,39,2,350.59,0.0,701.18,552.89,148.28
4776,325,1,17,2,220.52,22.05,418.98,248.6,170.39
4777,199,139,7,6,407.42,244.45,2200.06,1250.5,949.56
4778,231,96,3,1,274.85,27.48,247.36,148.44,98.92
4779,256,70,35,1,37.24,0.0,37.24,24.66,12.59
4780,191,17,5,4,54.09,10.82,205.53,140.59,64.94
4781,68,11,17,6,227.83,0.0,1367.01,838.93,528.08
4782,157,72,27,4,144.78,0.0,579.13,444.51,134.62
4783,89,98,21,2,235.78,0.0,471.57,381.57,89.99
4784,170,40,11,6,332.91,99.87,1897.56,1192.67,704.9
4785,225,112,5,3,62.01,18.6,167.43,134.17,33.25
4786,77,59,29,5,353.07,176.54,1588.83,1224.73,364.1
4787,92,2,20,2,58.72,0.0,117.44,92.69,24.75
4788,301,81,2,7,337.72,0.0,2364.07,1338.35,1025.73
4789,138,28,8,2,26.47,0.0,52.94,41.04,11.9
4790,73,3,23,7,37.93,39.82,225.67,159.82,65.85
4791,261,20,7,3,350.62,105.19,946.68,530.45,416.23
4792,262,43,16,6,256.45,230.8,1307.87,985.46,322.41
4793,302,78,5,4,60.1,0.0,240.41,147.91,92.49
4794,278,149,32,1,317.85,0.0,317.85,243.22,74.63
4795,363,33,26,1,106.43,5.32,101.1,72.7,28.41
4796,210,9,32,3,327.85,0.0,983.56,671.7,311.86
4797,105,29,3,2,267.03,0.0,534.06,297.11,236.96
4798,315,48,16,5,263.52,0.0,1317.6,1041.18,276.42
4799,97,31,11,1,384.38,0.0,384.38,226.72,157.65
4800,107,49,25,5,425.72,0.0,2128.61,1647.58,481.03
4801,303,146,33,2,272.08,54.42,489.74,360.35,129.39
4802,322,57,10,2,434.38,43.44,825.32,469.43,355.89
4803,124,96,31,3,474.12,142.24,1280.13,891.48,388.65
4804,267,103,24,5,87.55,0.0,437.73,354.42,83.31
4805,337,20,33,3,250.51,37.58,713.94,570.55,143.39
4806,292,38,4,3,235.84,0.0,707.53,417.09,290.44
4807,2,63,40,3,117.87,0.0,353.62,211.02,142.59
4808,243,70,18,3,103.92,0.0,311.76,184.4,127.36
4809,63,2,12,3,18.3,0.0,54.9,41.41,13.5
4810,309,97,8,6,28.28,16.97,152.69,90.61,62.08
4811,25,46,40,5,108.71,54.35,489.19,277.58,211.6
4812,363,49,36,3,478.11,0.0,1434.33,940.05,494.29
4813,65,91,6,6,81.62,24.49,465.22,377.32,87.9
4814,154,143,18,4,123.62,0.0,494.47,313.11,181.36
4815,86,130,30,7,220.93,0.0,1546.49,1152.97,393.51
4816,298,147,24,4,87.02,17.4,330.66,194.72,135.95
4817,144,63,8,2,28.9,5.78,52.03,37.34,14.69
4818,272,18,15,4,238.78,95.51,859.59,607.66,251.93
4819,25,33,15,6,198.86,0.0,1193.16,947.52,245.64
4820,166,52,12,2,17.06,0.0,34.11,25.36,8.75
4821,333,46,39,2,343.62,0.0,687.23,400.39,286.84
4822,339,32,9,5,36.36,0.0,181.78,119.85,61.93
4823,77,23,29,7,367.07,0.0,2569.51,1413.62,1155.89
4824,144,29,37,3,486.93,0.0,1460.8,898.49,562.31
4825,150,99,32,4,338.98,0.0,1355.94,1101.37,254.57
4826,207,74,32,5,352.9,0.0,1764.48,1187.58,576.9
4827,197,6,7,5,350.39,87.6,1664.35,1305.26,359.09
4828,39,85,6,2,80.48,0.0,160.96,89.56,71.4
4829,279,127,32,3,322.57,0.0,967.72,762.19,205.53
4830,83,64,30,7,246.03,172.22,1549.96,1224.68,325.28
4831,115,48,30,7,227.32,159.13,1432.13,1040.34,391.79
4832,307,41,17,6,215.8,0.0,1294.83,752.8,542.03
4833,252,57,21,1,285.23,0.0,285.23,224.34,60.89
4834,145,42,1,3,283.62,0.0,850.87,674.71,176.16
4835,334,139,12,1,16.52,2.48,14.05,8.49,5.56
4836,144,149,22,3,92.95,0.0,278.84,224.15,54.7
4837,207,52,6,7,77.49,0.0,542.42,427.36,115.06
4838,90,139,6,3,83.55,12.53,238.13,144.14,93.99
4839,67,129,2,2,338.55,33.85,643.24,422.18,221.06
4840,180,12,9,6,43.99,0.0,263.92,169.15,94.77
4841,206,74,40,6,109.1,0.0,654.59,448.08,206.51
4842,295,99,28,5,85.32,0.0,426.61,337.04,89.58
4843,143,64,38,6,145.41,0.0,872.43,685.8,186.64
4844,327,69,11,5,326.86,0.0,1634.29,976.38,657.91
4845,222,75,24,5,91.84,45.92,413.29,288.81,124.48
4846,26,104,36,7,444.07,310.85,2797.65,1942.1,855.55
4847,270,45,15,3,236.88,35.53,675.12,453.41,221.7
4848,210,90,27,4,138.11,27.62,524.81,389.92,134.89
4849,143,37,28,4,78.16,0.0,312.62,226.47,86.15
4850,171,134,34,5,361.54,0.0,1807.69,1128.51,679.19
4851,111,13,39,4,329.86,65.97,1253.47,807.24,446.23
4852,225,11,25,4,409.51,0.0,1638.05,1293.83,344.22
4853,207,6,24,2,86.03,0.0,172.06,109.77,62.29
4854,164,53,35,5,32.39,0.0,161.97,108.5,53.47
4855,105,91,28,1,88.12,4.41,83.71,68.03,15.68
4856,146,148,15,4,197.95,39.59,752.21,587.83,164.38
4857,182,69,26,3,101.03,0.0,303.09,223.9,79.19
4858,173,28,22,6,88.92,0.0,533.54,337.24,196.3
4859,113,56,10,4,471.45,188.58,1697.22,1221.6,475.63
4860,213,20,21,1,283.77,0.0,283.77,205.26,78.51
4861,83,71,25,4,465.54,0.0,1862.15,1231.11,631.04
4862,183,110,37,2,466.58,93.32,839.85,470.11,369.74
4863,45,6,24,3,80.03,12.0,228.08,148.02,80.06
4864,173,117,7,3,354.65,0.0,1063.95,731.14,332.81
4865,287,35,40,2,121.37,0.0,242.73,195.78,46.96
4866,299,101,24,7,77.4,54.18,487.6,363.95,123.64
4867,254,123,12,2,17.48,0.0,34.96,20.25,14.72
4868,273,117,31,4,460.12,184.05,1656.42,1045.83,610.58
4869,25,101,16,6,266.4,159.84,1438.55,993.83,444.72
4870,125,105,15,3,217.92,65.38,588.38,395.28,193.11
4871,239,29,34,7,336.72,0.0,2357.04,1299.63,1057.41
4872,293,21,35,3,37.5,0.0,112.5,90.28,22.22
4873,213,58,21,7,285.53,0.0,1998.73,1587.18,411.56
4874,312,92,15,4,221.18,0.0,884.7,707.24,177.46
4875,100,93,35,1,36.66,0.0,36.66,24.4,12.25
4876,57,117,7,7,394.08,0.0,2758.54,2137.9,620.64
4877,32,47,30,7,227.69,0.0,1593.82,1181.5,412.31
4878,213,130,24,7,76.99,26.95,512.01,352.35,159.66
4879,243,68,35,1,36.11,0.0,36.11,20.61,15.5
4880,105,37,17,6,247.03,0.0,1482.18,882.37,599.81
4881,287,111,34,3,307.9,0.0,923.71,567.45,356.25
4882,270,20,1,6,254.06,76.22,1448.12,1146.76,301.36
4883,132,61,31,7,494.61,0.0,3462.25,2526.23,936.02
4884,88,118,3,2,252.2,25.22,479.18,390.73,88.45
4885,271,116,26,3,104.27,0.0,312.8,219.88,92.92
4886,246,39,8,2,28.14,2.81,53.46,30.63,22.83
4887,63,25,39,3,310.35,93.1,837.93,568.95,268.98
4888,94,5,31,5,449.8,0.0,2249.02,1304.84,944.18
4889,178,14,5,3,55.0,8.25,156.74,124.35,32.39
4890,187,124,36,5,462.66,231.33,2081.99,1301.61,780.38
4891,61,118,11,5,364.07,0.0,1820.34,1098.14,722.2
4892,347,76,22,2,102.18,0.0,204.36,140.63,63.73
4893,142,86,4,1,233.32,23.33,209.99,161.25,48.73
4894,140,49,5,6,51.12,30.67,276.07,189.88,86.19
4895,23,29,10,2,474.31,47.43,901.19,504.95,396.24
4896,320,2,22,2,93.81,0.0,187.62,140.82,46.79
4897,86,101,22,5,104.03,0.0,520.14,290.86,229.28
4898,361,6,35,2,31.67,6.33,57.01,40.66,16.35
4899,182,16,7,2,387.66,38.77,736.56,527.8,208.76
4900,320,119,30,3,233.29,0.0,699.88,424.33,275.54
4901,66,88,1,4,259.24,0.0,1036.95,695.35,341.6
4902,61,74,12,6,18.65,11.19,100.69,55.55,45.14
4903,293,33,8,7,24.84,8.69,165.2,103.51,61.69
4904,300,23,5,6,52.32,47.09,266.86,191.4,75.46
4905,199,70,24,7,86.91,0.0,608.37,381.28,227.09
4906,12,54,37,4,480.24,0.0,1920.95,1081.23,839.72
4907,345,81,27,3,142.94,0.0,428.83,313.92,114.9
4908,144,25,35,6,33.25,0.0,199.51,149.72,49.79
4909,342,35,24,3,78.68,0.0,236.04,184.82,51.22
4910,318,17,3,6,291.15,0.0,1746.89,1373.75,373.14
4911,311,64,14,7,390.57,0.0,2733.96,1870.04,863.92
4912,252,42,33,3,258.81,0.0,776.42,512.43,263.99
4913,246,34,2,5,345.84,172.92,1556.3,1102.15,454.15
4914,195,83,4,6,235.27,0.0,1411.63,1078.52,333.12
4915,10,75,34,6,359.27,0.0,2155.59,1462.23,693.37
4916,142,32,3,2,247.83,24.78,470.88,385.5,85.37
4917,267,105,39,7,329.58,0.0,2307.04,1665.98,641.06
4918,297,52,31,4,439.86,0.0,1759.43,1114.05,645.38
4919,205,52,27,1,141.34,14.13,127.2,97.22,29.98
4920,259,72,22,1,104.53,5.23,99.3,58.66,40.64
4921,8,21,4,6,234.77,0.0,1408.63,1130.66,277.98
4922,171,64,17,3,217.69,65.31,587.77,377.29,210.48
4923,186,88,33,1,293.12,29.31,263.81,193.89,69.92
4924,326,20,37,4,500.75,200.3,1802.71,1295.85,506.86
4925,114,85,18,5,119.27,0.0,596.34,343.42,252.92
4926,84,6,34,1,352.93,17.65,335.28,249.73,85.55
4927,129,91,32,3,337.69,0.0,1013.06,642.47,370.58
4928,63,6,3,4,295.44,0.0,1181.76,771.6,410.17
4929,204,27,25,6,410.46,0.0,2462.77,1418.71,1044.06
4930,235,53,25,5,437.06,218.53,1966.77,1511.9,454.87
4931,293,93,22,1,93.89,0.0,93.89,73.45,20.44
4932,355,108,31,5,503.14,251.57,2264.14,1327.36,936.78
4933,27,71,36,7,436.34,458.15,2596.21,1997.54,598.67
4934,91,20,23,1,37.07,0.0,37.07,29.38,7.69
4935,110,59,13,7,175.44,0.0,1228.07,707.7,520.37
4936,92,119,40,1,108.69,16.3,92.39,75.69,16.69
4937,302,14,39,5,303.13,0.0,1515.64,835.46,680.18
4938,51,108,28,3,78.08,23.42,210.82,163.9,46.92
4939,11,58,26,6,104.72,0.0,628.33,440.3,188.04
4940,315,1,5,6,54.02,0.0,324.13,262.05,62.08
4941,351,105,17,6,232.89,0.0,1397.37,896.11,501.25
4942,83,5,8,7,27.21,0.0,190.46,123.31,67.15
4943,122,56,21,6,284.03,170.42,1533.74,1191.57,342.17
4944,184,30,34,3,353.1,0.0,1059.29,785.87,273.42
4945,192,88,9,4,37.83,0.0,151.31,107.75,43.56
4946,362,9,40,6,121.58,36.47,693.01,501.73,191.28
4947,148,14,6,2,81.38,24.42,138.35,101.59,36.76
4948,5,80,4,5,228.25,0.0,1141.23,642.42,498.81
4949,155,150,39,4,320.8,128.32,1154.9,671.92,482.98
4950,204,6,5,7,51.57,0.0,361.01,216.22,144.79
4951,189,70,30,1,240.82,24.08,216.73,129.55,87.19
4952,187,121,31,1,474.4,23.72,450.68,350.44,100.24
4953,337,44,14,1,370.55,37.06,333.5,218.95,114.55
4954,295,74,3,4,244.62,48.92,929.55,634.09,295.46
4955,92,126,13,4,157.39,62.96,566.62,325.32,241.3
4956,130,110,3,5,276.93,0.0,1384.67,1087.05,297.62
4957,244,44,27,2,138.38,13.84,262.92,145.33,117.58
4958,150,113,36,3,490.87,73.63,1398.97,800.9,598.08
4959,157,102,40,3,120.15,0.0,360.45,277.28,83.17
4960,62,77,33,1,262.81,26.28,236.53,138.43,98.1
4961,93,67,31,6,433.15,259.89,2338.99,1787.47,551.52
4962,271,139,36,1,441.76,44.18,397.59,256.29,141.3
4963,308,132,31,5,459.23,0.0,2296.15,1744.04,552.12
4964,287,149,27,4,159.41,63.77,573.89,323.44,250.45
4965,113,102,40,7,115.96,0.0,811.73,521.25,290.49
4966,50,54,13,5,178.58,133.93,758.96,516.05,242.91
4967,59,17,17,4,261.0,0.0,1044.02,750.59,293.43
4968,144,19,37,5,450.38,112.6,2139.31,1659.64,479.68
4969,189,143,13,1,172.82,0.0,172.82,106.46,66.36
4970,326,55,12,2,16.93,1.69,32.17,23.41,8.75
4971,329,17,7,4,383.23,0.0,1532.93,905.93,627.0
4972,1,34,12,7,16.45,11.51,103.63,79.24,24.38
4973,259,4,24,6,81.81,49.09,441.79,354.3,87.49
4974,110,80,36,3,492.85,0.0,1478.56,832.08,646.48
4975,73,89,6,2,77.97,15.59,140.35,80.22,60.13
4976,203,57,28,7,79.0,27.65,525.35,400.65,124.7
4977,13,112,31,4,436.61,0.0,1746.43,1375.59,370.83
4978,122,73,36,1,483.52,0.0,483.52,350.56,132.96
4979,202,144,31,2,495.29,0.0,990.59,668.17,322.42
4980,100,115,7,6,388.23,0.0,2329.4,1764.86,564.53
4981,217,12,20,7,58.51,0.0,409.57,258.41,151.16
4982,168,42,39,7,305.8,0.0,2140.62,1750.55,390.08
4983,292,114,37,1,505.55,0.0,505.55,393.8,111.75
4984,67,81,25,6,457.81,412.03,2334.82,1843.4,491.42
4985,21,113,39,1,288.42,0.0,288.42,225.2,63.22
4986,194,51,27,6,149.12,89.47,805.24,645.7,159.53
