sales_key,order_id,order_line_id,date_key,product_key,customer_key,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,total_cost,profit,profit_margin_pct,shipping_cost,delivery_days,promised_delivery_days,delivery_delay_days,stock_level_at_sale,promotion_name,sales_channel
510,ORD000510,1,20261128,7,1,3,2499.0,249.9,7497.0,7247.1,900.0,2700.0,4547.1,62.74,80,3,3,0,25,Welcome Offer 10%,Marketplace
511,ORD000511,1,20261205,8,2,1,27999.0,4199.85,27999.0,23799.15,15000.0,15000.0,8799.15,36.97,80,6,3,3,25,Festive Offer 15%,Marketplace
512,ORD000512,1,20261212,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
513,ORD000513,1,20261219,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,2,Welcome Offer 10%,Mobile App
514,ORD000514,1,20261226,11,5,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
515,ORD000515,1,20260102,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
516,ORD000516,1,20260109,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
517,ORD000517,1,20260117,1,8,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Mobile App
518,ORD000518,1,20260124,1,9,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
519,ORD000519,1,20260131,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
520,ORD000520,1,20260207,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,8,3,5,25,No Promotion,Online
521,ORD000521,1,20260214,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
522,ORD000522,1,20260221,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
523,ORD000523,1,20260228,8,14,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
524,ORD000524,1,20260307,9,15,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
525,ORD000525,1,20260314,10,1,2,9999.0,1499.85,19998.0,18498.15,4200.0,8400.0,10098.15,54.59,80,6,3,3,25,Festive Offer 15%,Mobile App
526,ORD000526,1,20260321,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
527,ORD000527,1,20260328,12,3,3,3499.0,0.0,10497.0,10497.0,1600.0,4800.0,5697.0,54.27,80,3,3,0,25,No Promotion,Marketplace
528,ORD000528,1,20260405,1,4,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Online
529,ORD000529,1,20260412,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
530,ORD000530,1,20260419,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Marketplace
531,ORD000531,1,20260426,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
532,ORD000532,1,20260503,5,8,1,1999.0,299.85,1999.0,1699.15,700.0,700.0,999.15,58.8,80,6,3,3,2,Festive Offer 15%,Online
533,ORD000533,1,20260510,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,8,3,5,25,No Promotion,Mobile App
534,ORD000534,1,20260517,7,10,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
535,ORD000535,1,20260524,8,11,2,27999.0,0.0,55998.0,55998.0,15000.0,30000.0,25998.0,46.43,80,3,3,0,25,No Promotion,Marketplace
536,ORD000536,1,20260531,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
537,ORD000537,1,20260607,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
538,ORD000538,1,20260614,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
539,ORD000539,1,20260622,12,15,1,3499.0,874.75,3499.0,2624.25,1600.0,1600.0,1024.25,39.03,80,6,3,3,8,Mega Sale 25%,Marketplace
540,ORD000540,1,20260629,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,180,3,3,0,25,Welcome Offer 10%,Online
541,ORD000541,1,20260706,1,2,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
542,ORD000542,1,20260713,1,3,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
543,ORD000543,1,20260720,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
544,ORD000544,1,20260727,5,5,3,1999.0,0.0,5997.0,5997.0,700.0,2100.0,3897.0,64.98,80,3,3,0,25,No Promotion,Online
545,ORD000545,1,20260803,6,6,2,2999.0,0.0,5998.0,5998.0,1100.0,2200.0,3798.0,63.32,80,3,3,0,25,No Promotion,Mobile App
546,ORD000546,1,20260810,7,7,1,2499.0,374.85,2499.0,2124.15,900.0,900.0,1224.15,57.63,80,8,3,5,25,Festive Offer 15%,Marketplace
547,ORD000547,1,20260817,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
548,ORD000548,1,20260824,9,9,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
549,ORD000549,1,20260831,10,10,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
550,ORD000550,1,20260908,11,11,2,7999.0,1999.75,15998.0,13998.25,4800.0,9600.0,4398.25,31.42,80,3,3,0,8,Mega Sale 25%,Marketplace
551,ORD000551,1,20260915,12,12,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,2,No Promotion,Marketplace
552,ORD000552,1,20260922,1,13,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
553,ORD000553,1,20260929,1,14,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Mobile App
554,ORD000554,1,20261006,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
555,ORD000555,1,20261013,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,3,3,0,25,Welcome Offer 10%,Marketplace
556,ORD000556,1,20261020,5,2,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
557,ORD000557,1,20261027,6,3,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
558,ORD000558,1,20261103,7,4,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
559,ORD000559,1,20261110,8,5,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,8,3,5,25,No Promotion,Marketplace
560,ORD000560,1,20261117,9,6,2,15999.0,2399.85,31998.0,29598.15,8500.0,17000.0,12598.15,42.56,80,6,3,3,25,Festive Offer 15%,Online
561,ORD000561,1,20261125,10,7,3,9999.0,2499.75,29997.0,27497.25,4200.0,12600.0,14897.25,54.18,80,3,3,0,8,Mega Sale 25%,Mobile App
562,ORD000562,1,20261202,11,8,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
563,ORD000563,1,20261209,12,9,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
564,ORD000564,1,20261216,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
565,ORD000565,1,20261223,1,11,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Mobile App
566,ORD000566,1,20261230,1,12,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
567,ORD000567,1,20260106,1,13,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,180,6,3,3,25,Festive Offer 15%,Marketplace
568,ORD000568,1,20260113,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
569,ORD000569,1,20260120,6,15,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
570,ORD000570,1,20260127,7,1,2,2499.0,249.9,4998.0,4748.1,900.0,1800.0,2948.1,62.09,80,3,3,0,2,Welcome Offer 10%,Marketplace
571,ORD000571,1,20260203,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
572,ORD000572,1,20260211,9,3,1,15999.0,3999.75,15999.0,11999.25,8500.0,8500.0,3499.25,29.16,80,8,3,5,8,Mega Sale 25%,Online
573,ORD000573,1,20260218,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
574,ORD000574,1,20260225,11,5,1,7999.0,1199.85,7999.0,6799.15,4800.0,4800.0,1999.15,29.4,80,6,3,3,25,Festive Offer 15%,Marketplace
575,ORD000575,1,20260304,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
576,ORD000576,1,20260311,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Online
577,ORD000577,1,20260318,1,8,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
578,ORD000578,1,20260325,1,9,3,4999.0,0.0,14997.0,14997.0,1800.0,5400.0,9597.0,63.99,80,3,3,0,25,No Promotion,Marketplace
579,ORD000579,1,20260401,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
580,ORD000580,1,20260408,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,3,3,0,25,No Promotion,Online
581,ORD000581,1,20260415,6,12,1,2999.0,449.85,2999.0,2549.15,1100.0,1100.0,1449.15,56.85,80,6,3,3,25,Festive Offer 15%,Mobile App
582,ORD000582,1,20260422,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
583,ORD000583,1,20260430,8,14,1,27999.0,6999.75,27999.0,20999.25,15000.0,15000.0,5999.25,28.57,80,3,3,0,8,Mega Sale 25%,Marketplace
584,ORD000584,1,20260507,9,15,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
585,ORD000585,1,20260514,10,1,2,9999.0,999.9,19998.0,18998.1,4200.0,8400.0,10598.1,55.79,180,8,3,5,25,Welcome Offer 10%,Mobile App
586,ORD000586,1,20260521,11,2,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
587,ORD000587,1,20260528,12,3,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
588,ORD000588,1,20260604,1,4,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Online
589,ORD000589,1,20260611,1,5,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,2,No Promotion,Mobile App
590,ORD000590,1,20260618,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Marketplace
591,ORD000591,1,20260625,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Marketplace
592,ORD000592,1,20260702,5,8,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
593,ORD000593,1,20260709,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
594,ORD000594,1,20260717,7,10,1,2499.0,624.75,2499.0,1874.25,900.0,900.0,974.25,51.98,180,3,3,0,8,Mega Sale 25%,Marketplace
595,ORD000595,1,20260724,8,11,3,27999.0,4199.85,83997.0,79797.15,15000.0,45000.0,34797.15,43.61,80,6,3,3,25,Festive Offer 15%,Marketplace
596,ORD000596,1,20260731,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
597,ORD000597,1,20260807,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
598,ORD000598,1,20260814,11,14,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,8,3,5,25,No Promotion,Marketplace
599,ORD000599,1,20260821,12,15,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
600,ORD000600,1,20260828,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,3,3,0,25,Welcome Offer 10%,Online
601,ORD000601,1,20260904,1,2,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
602,ORD000602,1,20260911,1,3,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
603,ORD000603,1,20260918,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
604,ORD000604,1,20260925,5,5,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
605,ORD000605,1,20261003,6,6,2,2999.0,749.75,5998.0,5248.25,1100.0,2200.0,3048.25,58.08,80,3,3,0,8,Mega Sale 25%,Mobile App
606,ORD000606,1,20261010,7,7,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
607,ORD000607,1,20261017,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
608,ORD000608,1,20261024,9,9,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,2,No Promotion,Online
609,ORD000609,1,20261031,10,10,1,9999.0,1499.85,9999.0,8499.15,4200.0,4200.0,4299.15,50.58,80,6,3,3,25,Festive Offer 15%,Mobile App
610,ORD000610,1,20261107,11,11,2,7999.0,0.0,15998.0,15998.0,4800.0,9600.0,6398.0,39.99,80,3,3,0,25,No Promotion,Marketplace
611,ORD000611,1,20261114,12,12,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,8,3,5,25,No Promotion,Marketplace
612,ORD000612,1,20261121,1,13,3,4999.0,499.9,14997.0,14497.1,1800.0,5400.0,9097.1,62.75,180,3,3,0,25,Welcome Offer 10%,Online
613,ORD000613,1,20261128,1,14,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
614,ORD000614,1,20261205,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
615,ORD000615,1,20261212,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,80,3,3,0,25,Welcome Offer 10%,Marketplace
616,ORD000616,1,20261220,5,2,1,1999.0,499.75,1999.0,1499.25,700.0,700.0,799.25,53.31,80,6,3,3,8,Mega Sale 25%,Online
617,ORD000617,1,20261227,6,3,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
618,ORD000618,1,20260103,7,4,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
619,ORD000619,1,20260110,8,5,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
620,ORD000620,1,20260117,9,6,2,15999.0,0.0,31998.0,31998.0,8500.0,17000.0,14998.0,46.87,80,3,3,0,25,No Promotion,Online
621,ORD000621,1,20260124,10,7,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
622,ORD000622,1,20260131,11,8,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
623,ORD000623,1,20260207,12,9,1,3499.0,524.85,3499.0,2974.15,1600.0,1600.0,1374.15,46.2,80,6,3,3,25,Festive Offer 15%,Marketplace
624,ORD000624,1,20260214,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,8,3,5,25,Welcome Offer 10%,Online
625,ORD000625,1,20260221,1,11,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,3,3,0,25,No Promotion,Mobile App
626,ORD000626,1,20260228,1,12,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
627,ORD000627,1,20260308,1,13,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,2,Mega Sale 25%,Marketplace
628,ORD000628,1,20260315,5,14,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
629,ORD000629,1,20260322,6,15,3,2999.0,0.0,8997.0,8997.0,1100.0,3300.0,5697.0,63.32,80,3,3,0,25,No Promotion,Mobile App
630,ORD000630,1,20260329,7,1,2,2499.0,374.85,4998.0,4623.15,900.0,1800.0,2823.15,61.07,180,6,3,3,25,Festive Offer 15%,Marketplace
631,ORD000631,1,20260405,8,2,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
632,ORD000632,1,20260412,9,3,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
633,ORD000633,1,20260419,10,4,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
634,ORD000634,1,20260426,11,5,1,7999.0,0.0,7999.0,7999.0,4800.0,4800.0,3199.0,39.99,80,3,3,0,25,No Promotion,Marketplace
635,ORD000635,1,20260503,12,6,2,3499.0,0.0,6998.0,6998.0,1600.0,3200.0,3798.0,54.27,80,3,3,0,25,No Promotion,Marketplace
636,ORD000636,1,20260510,1,7,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,80,3,3,0,25,Welcome Offer 10%,Online
637,ORD000637,1,20260517,1,8,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,8,3,5,25,Festive Offer 15%,Mobile App
638,ORD000638,1,20260525,1,9,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Marketplace
639,ORD000639,1,20260601,1,10,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Marketplace
640,ORD000640,1,20260608,5,11,2,1999.0,0.0,3998.0,3998.0,700.0,1400.0,2598.0,64.98,80,3,3,0,25,No Promotion,Online
641,ORD000641,1,20260615,6,12,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
642,ORD000642,1,20260622,7,13,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
643,ORD000643,1,20260629,8,14,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
644,ORD000644,1,20260706,9,15,1,15999.0,2399.85,15999.0,13599.15,8500.0,8500.0,5099.15,37.5,80,6,3,3,25,Festive Offer 15%,Online
645,ORD000645,1,20260713,10,1,2,9999.0,999.9,19998.0,18998.1,4200.0,8400.0,10598.1,55.79,80,3,3,0,25,Welcome Offer 10%,Mobile App
646,ORD000646,1,20260720,11,2,3,7999.0,0.0,23997.0,23997.0,4800.0,14400.0,9597.0,39.99,80,3,3,0,2,No Promotion,Marketplace
647,ORD000647,1,20260727,12,3,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
648,ORD000648,1,20260803,1,4,1,4999.0,499.9,4999.0,4499.1,1800.0,1800.0,2699.1,59.99,180,3,3,0,25,Welcome Offer 10%,Online
649,ORD000649,1,20260811,1,5,1,4999.0,1249.75,4999.0,3749.25,1800.0,1800.0,1949.25,51.99,80,3,3,0,8,Mega Sale 25%,Mobile App
650,ORD000650,1,20260818,1,6,2,4999.0,0.0,9998.0,9998.0,1800.0,3600.0,6398.0,63.99,80,8,3,5,25,No Promotion,Marketplace
651,ORD000651,1,20260825,1,7,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Marketplace
652,ORD000652,1,20260901,5,8,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
653,ORD000653,1,20260908,6,9,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
654,ORD000654,1,20260915,7,10,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
655,ORD000655,1,20260922,8,11,2,27999.0,0.0,55998.0,55998.0,15000.0,30000.0,25998.0,46.43,80,3,3,0,25,No Promotion,Marketplace
656,ORD000656,1,20260929,9,12,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
657,ORD000657,1,20261006,10,13,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,180,3,3,0,25,Welcome Offer 10%,Mobile App
658,ORD000658,1,20261013,11,14,1,7999.0,1199.85,7999.0,6799.15,4800.0,4800.0,1999.15,29.4,80,6,3,3,25,Festive Offer 15%,Marketplace
659,ORD000659,1,20261020,12,15,1,3499.0,0.0,3499.0,3499.0,1600.0,1600.0,1899.0,54.27,80,3,3,0,25,No Promotion,Marketplace
660,ORD000660,1,20261028,1,1,2,4999.0,1249.75,9998.0,8748.25,1800.0,3600.0,5148.25,58.85,80,3,3,0,8,Mega Sale 25%,Online
661,ORD000661,1,20261104,1,2,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
662,ORD000662,1,20261111,1,3,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
663,ORD000663,1,20261118,1,4,3,4999.0,499.9,14997.0,14497.1,1800.0,5400.0,9097.1,62.75,80,8,3,5,25,Welcome Offer 10%,Marketplace
664,ORD000664,1,20261125,5,5,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,3,3,0,25,No Promotion,Online
665,ORD000665,1,20261202,6,6,2,2999.0,449.85,5998.0,5548.15,1100.0,2200.0,3348.15,60.35,80,6,3,3,2,Festive Offer 15%,Mobile App
666,ORD000666,1,20261209,7,7,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,180,3,3,0,25,Welcome Offer 10%,Marketplace
667,ORD000667,1,20261216,8,8,1,27999.0,0.0,27999.0,27999.0,15000.0,15000.0,12999.0,46.43,80,3,3,0,25,No Promotion,Marketplace
668,ORD000668,1,20261223,9,9,1,15999.0,0.0,15999.0,15999.0,8500.0,8500.0,7499.0,46.87,80,3,3,0,25,No Promotion,Online
669,ORD000669,1,20261230,10,10,1,9999.0,999.9,9999.0,8999.1,4200.0,4200.0,4799.1,53.33,80,3,3,0,25,Welcome Offer 10%,Mobile App
670,ORD000670,1,20260106,11,11,2,7999.0,0.0,15998.0,15998.0,4800.0,9600.0,6398.0,39.99,80,3,3,0,25,No Promotion,Marketplace
671,ORD000671,1,20260114,12,12,1,3499.0,874.75,3499.0,2624.25,1600.0,1600.0,1024.25,39.03,80,3,3,0,8,Mega Sale 25%,Marketplace
672,ORD000672,1,20260121,1,13,1,4999.0,749.85,4999.0,4249.15,1800.0,1800.0,2449.15,57.64,80,6,3,3,25,Festive Offer 15%,Online
673,ORD000673,1,20260128,1,14,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Mobile App
674,ORD000674,1,20260204,1,15,1,4999.0,0.0,4999.0,4999.0,1800.0,1800.0,3199.0,63.99,80,3,3,0,25,No Promotion,Marketplace
675,ORD000675,1,20260211,1,1,2,4999.0,499.9,9998.0,9498.1,1800.0,3600.0,5898.1,62.1,180,3,3,0,25,Welcome Offer 10%,Marketplace
676,ORD000676,1,20260218,5,2,1,1999.0,0.0,1999.0,1999.0,700.0,700.0,1299.0,64.98,80,8,3,5,25,No Promotion,Online
677,ORD000677,1,20260225,6,3,1,2999.0,0.0,2999.0,2999.0,1100.0,1100.0,1899.0,63.32,80,3,3,0,25,No Promotion,Mobile App
678,ORD000678,1,20260304,7,4,1,2499.0,249.9,2499.0,2249.1,900.0,900.0,1349.1,59.98,80,3,3,0,25,Welcome Offer 10%,Marketplace
679,ORD000679,1,20260311,8,5,1,27999.0,4199.85,27999.0,23799.15,15000.0,15000.0,8799.15,36.97,80,6,3,3,25,Festive Offer 15%,Marketplace
